session_esm,modified_esm,ended_esm,created_esm,sleep_1,sleep_2,sad,calm,afraid,unrested,enthusiastic,angry,worried,subc_psycho,cheerful,irritated,active,event_pleasantness,homeo_hungry,homeo_craving,homeo_howmuch,homeo_full,eating_1,eating_2,eating_3,eating_4,alcohol,coffee,ple_control,ple_strange,ple_thoughts,ple_suspicion,ple_treatment,ple_perception,ple_thougtscontrol,ple_familiarstrange
n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu,2021-04-08T10:02:46Z,2021-04-08T10:02:46Z,2021-04-08T10:01:20Z,NA,NA,1,6,1,1,4,1,1,1,6,1,4,7,1,1,1,5,1,1,3,1,0,0,1,1,1,1,1,1,1,1
rJoZeT4Gy0kbZCv1Dc26NFNs6P5LB8McOfNemKr3VnkK8d-vm6cVJDxawognk8Rb,2021-04-08T10:04:31Z,2021-04-08T10:04:31Z,2021-04-08T10:01:39Z,8,9,1,4,2,1,3,1,2,2,3,1,4,5,3,2,2,1,3,3,4,1,0,1,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-08T10:03:38Z,2021-04-08T10:03:38Z,2021-04-08T10:01:46Z,NA,NA,1,4,2,2,5,1,2,1,3,3,5,6,3,3,3,2,1,1,1,3,0,0,1,2,1,1,1,1,1,1
rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb,2021-04-08T10:06:59Z,2021-04-08T10:06:59Z,2021-04-08T10:02:49Z,6,9,3,3,1,5,2,5,3,1,2,5,4,2,1,1,2,4,1,1,1,2,0,0,6,4,1,1,2,1,1,1
VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0,2021-04-08T10:06:11Z,2021-04-08T10:06:11Z,2021-04-08T10:03:34Z,6,9,1,6,1,1,1,1,1,1,4,1,3,4,1,1,2,4,1,1,3,3,0,1,1,1,1,1,1,1,1,1
Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn,2021-04-08T10:05:37Z,2021-04-08T10:05:37Z,2021-04-08T10:03:46Z,NA,NA,2,5,2,1,4,1,2,1,4,1,4,3,3,3,2,3,1,1,1,1,0,0,1,1,1,1,2,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T10:06:50Z,2021-04-08T10:06:50Z,2021-04-08T10:05:33Z,7,9,1,6,1,1,6,1,3,1,6,1,6,7,3,4,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-08T10:07:50Z,2021-04-08T10:07:50Z,2021-04-08T10:05:51Z,NA,NA,1,5,1,2,5,1,2,1,5,1,5,5,2,2,2,4,1,2,1,2,0,1,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-08T10:09:21Z,2021-04-08T10:09:21Z,2021-04-08T10:06:50Z,NA,NA,1,2,1,1,4,1,4,1,3,1,4,5,1,1,1,4,1,1,1,1,0,0,1,3,1,1,1,1,1,1
Yz2fUqgXiVnMu9GJDzOtkEXUlp4tIko6xiou46BxSdLm2RjviFhK6tD6nb3QW6e-,2021-04-08T10:16:18Z,2021-04-08T10:16:18Z,2021-04-08T10:08:30Z,8,10,1,6,1,1,5,1,2,1,5,1,5,5,2,2,2,2,4,2,3,1,0,0,1,1,1,1,1,1,1,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T10:13:39Z,2021-04-08T10:13:39Z,2021-04-08T10:11:14Z,NA,NA,1,5,1,2,5,1,1,1,4,1,5,6,1,1,2,4,3,3,3,1,0,0,1,1,1,1,1,1,1,1
BaCyuFYj8f0-M8H8Kyc6KNn15daCZBaWok42tI9g7WAVXwI4eUt6wC2-VyDI11sx,2021-04-08T10:24:41Z,2021-04-08T10:24:41Z,2021-04-08T10:21:19Z,8,9,5,1,1,4,2,4,1,4,1,5,1,4,1,1,1,5,1,1,1,5,0,2,5,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-08T10:24:49Z,2021-04-08T10:24:49Z,2021-04-08T10:22:04Z,8,9,1,6,1,1,4,1,3,3,6,1,5,6,2,1,1,3,3,2,3,1,0,0,2,1,1,3,3,1,3,1
LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7,2021-04-08T10:27:16Z,2021-04-08T10:27:17Z,2021-04-08T10:25:39Z,NA,NA,3,2,4,4,3,5,5,3,2,3,2,2,1,4,2,4,3,3,3,3,0,3,2,2,2,3,4,1,1,1
f8JN5b3FoWyGj-dceEvtrqX_Zec4-m-U2SSP1aLzlpri-IsUDvhAhgu4_zoM7ozB,2021-04-08T10:33:40Z,2021-04-08T10:33:40Z,2021-04-08T10:26:27Z,8,7,1,3,1,4,3,2,2,1,3,2,2,3,3,3,4,1,1,1,1,3,0,1,2,3,1,2,2,4,1,1
n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu,2021-04-08T12:02:30Z,2021-04-08T12:02:30Z,2021-04-08T12:00:50Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,2,1,1,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
vAGcqK6DhBo4FtHxf5f4b1nG764HSEPjSIt8fVgEec5ny__LcCYO3rdVVwBSaCvu,2021-04-08T12:04:13Z,2021-04-08T12:04:13Z,2021-04-08T12:00:50Z,NA,NA,3,5,2,4,4,1,5,2,4,2,5,4,4,4,3,1,3,3,2,1,0,0,5,5,3,1,1,2,1,1
0HdwLHxwz3gbrgDYzDQXn8pn4P9S-JALx2Cxu0R7Y71NUOAvWcX1oIGwAwrcHW-1,2021-04-08T12:03:28Z,2021-04-08T12:03:28Z,2021-04-08T12:01:44Z,NA,NA,1,4,1,1,5,1,1,1,5,1,5,6,4,4,4,2,2,2,1,2,0,1,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-08T12:04:30Z,2021-04-08T12:04:30Z,2021-04-08T12:02:28Z,NA,NA,1,3,1,1,3,1,3,1,2,1,3,3,4,4,4,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T12:50:17Z,2021-04-08T12:50:17Z,2021-04-08T12:03:29Z,NA,NA,1,5,1,1,6,1,2,1,6,1,6,7,3,1,3,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-08T12:05:10Z,2021-04-08T12:05:10Z,2021-04-08T12:03:51Z,NA,NA,1,5,1,1,5,1,1,1,4,1,5,6,4,3,4,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-08T12:07:19Z,2021-04-08T12:07:19Z,2021-04-08T12:05:16Z,NA,NA,1,4,1,3,4,1,3,1,3,2,4,4,1,1,1,5,2,4,5,2,0,0,1,1,1,1,1,1,1,1
VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0,2021-04-08T12:13:24Z,2021-04-08T12:13:24Z,2021-04-08T12:11:44Z,NA,NA,1,6,1,1,3,1,2,1,3,1,4,4,4,4,4,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
XVhhSnChubEdJbq280EmKWIcxKsd9TURPYxZT6tEN2_6tGL6tex8YwbTTjhLtP4f,2021-04-08T12:15:42Z,2021-04-08T12:15:42Z,2021-04-08T12:12:51Z,11,9,1,6,2,1,4,2,4,1,5,2,3,6,4,4,2,1,1,1,1,2,0,0,5,1,1,2,2,1,6,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T12:18:25Z,2021-04-08T12:18:25Z,2021-04-08T12:16:08Z,NA,NA,1,6,1,1,5,1,1,1,4,1,5,3,3,3,2,2,1,1,1,1,0,0,1,2,1,1,1,1,1,1
BaCyuFYj8f0-M8H8Kyc6KNn15daCZBaWok42tI9g7WAVXwI4eUt6wC2-VyDI11sx,2021-04-08T12:19:48Z,2021-04-08T12:19:48Z,2021-04-08T12:16:39Z,NA,NA,6,1,5,5,1,5,1,1,1,6,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-08T12:26:11Z,2021-04-08T12:26:11Z,2021-04-08T12:19:42Z,6,6,1,5,1,1,4,1,4,1,5,1,2,6,1,1,2,3,1,1,1,1,0,0,1,1,1,1,1,1,1,1
98v61xkxlt4fZd11VsGPnEBR8DBSmJrG6CBItLCiuq3xKXwuhlep0xvbI7mesNsm,2021-04-08T12:23:17Z,2021-04-08T12:23:17Z,2021-04-08T12:20:16Z,8,8,1,5,1,1,3,1,3,1,4,1,4,4,3,4,4,1,1,4,1,4,0,1,1,5,1,1,3,1,1,1
rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb,2021-04-08T12:26:53Z,2021-04-08T12:26:53Z,2021-04-08T12:24:24Z,NA,NA,1,4,1,2,4,1,4,1,4,1,4,5,3,3,4,2,1,1,1,2,0,0,1,2,1,1,1,1,1,1
rJoZeT4Gy0kbZCv1Dc26NFNs6P5LB8McOfNemKr3VnkK8d-vm6cVJDxawognk8Rb,2021-04-08T12:26:20Z,2021-04-08T12:26:20Z,2021-04-08T12:24:49Z,NA,NA,1,4,1,1,1,1,1,2,3,1,3,5,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-08T12:30:38Z,2021-04-08T12:30:38Z,2021-04-08T12:24:59Z,NA,NA,2,3,1,3,5,3,2,2,5,2,6,3,2,2,2,3,2,1,3,2,0,1,2,1,1,2,3,1,1,1
f8JN5b3FoWyGj-dceEvtrqX_Zec4-m-U2SSP1aLzlpri-IsUDvhAhgu4_zoM7ozB,2021-04-08T12:33:10Z,2021-04-08T12:33:10Z,2021-04-08T12:31:15Z,NA,NA,1,3,1,2,3,2,3,1,3,1,2,5,1,2,1,5,3,1,3,1,0,0,1,3,2,1,1,1,1,1
rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb,2021-04-08T14:03:31Z,2021-04-08T14:03:31Z,2021-04-08T14:00:36Z,NA,NA,1,4,1,3,3,1,4,1,3,1,1,5,1,1,2,4,1,2,3,3,0,0,1,2,1,1,1,1,1,1
0HdwLHxwz3gbrgDYzDQXn8pn4P9S-JALx2Cxu0R7Y71NUOAvWcX1oIGwAwrcHW-1,2021-04-08T14:07:25Z,2021-04-08T14:07:25Z,2021-04-08T14:06:01Z,NA,NA,1,6,1,1,1,1,1,1,6,1,5,7,2,2,2,4,3,4,4,3,0,0,1,1,1,1,1,1,1,1
Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn,2021-04-08T14:09:19Z,2021-04-08T14:09:19Z,2021-04-08T14:06:51Z,NA,NA,2,2,3,4,2,4,5,4,2,4,2,2,2,2,1,4,1,3,3,1,0,1,2,1,1,3,3,1,1,1
98v61xkxlt4fZd11VsGPnEBR8DBSmJrG6CBItLCiuq3xKXwuhlep0xvbI7mesNsm,2021-04-08T14:08:46Z,2021-04-08T14:08:46Z,2021-04-08T14:06:57Z,NA,NA,1,6,1,1,4,1,2,1,4,1,3,3,1,1,1,5,4,4,2,4,0,0,1,3,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T14:43:57Z,2021-04-08T14:43:57Z,2021-04-08T14:07:43Z,NA,NA,1,5,1,3,6,3,3,1,4,2,6,6,1,1,1,5,1,4,2,1,0,0,1,1,1,1,1,1,1,1
VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0,2021-04-08T14:09:30Z,2021-04-08T14:09:30Z,2021-04-08T14:08:19Z,NA,NA,1,6,1,1,3,1,1,1,3,1,3,4,1,1,1,4,2,3,4,2,0,0,1,1,1,1,1,1,1,1
f8JN5b3FoWyGj-dceEvtrqX_Zec4-m-U2SSP1aLzlpri-IsUDvhAhgu4_zoM7ozB,2021-04-08T14:35:51Z,2021-04-08T14:35:51Z,2021-04-08T14:10:09Z,NA,NA,1,5,1,1,4,2,2,1,4,2,4,5,2,2,3,3,1,1,1,1,0,0,1,2,1,1,2,1,1,2
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T14:19:39Z,2021-04-08T14:19:39Z,2021-04-08T14:17:34Z,NA,NA,1,6,1,1,5,1,1,1,4,1,4,7,1,1,2,4,4,3,3,2,0,0,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-08T14:21:52Z,2021-04-08T14:21:52Z,2021-04-08T14:17:51Z,NA,NA,1,4,2,2,4,1,2,1,3,1,4,4,1,1,1,5,3,1,4,1,1,0,2,3,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-08T14:24:12Z,2021-04-08T14:24:12Z,2021-04-08T14:21:59Z,NA,NA,1,6,1,1,5,1,2,1,5,1,5,6,1,1,1,4,1,4,3,1,0,1,1,1,1,1,1,1,1,1
n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu,2021-04-08T14:23:52Z,2021-04-08T14:23:52Z,2021-04-08T14:22:42Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,1,1,1,3,2,1,3,1,0,0,1,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-08T14:28:07Z,2021-04-08T14:28:07Z,2021-04-08T14:26:58Z,NA,NA,1,6,1,1,5,1,2,1,5,1,5,7,1,1,1,5,4,1,3,1,0,1,1,1,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-08T14:32:43Z,2021-04-08T14:32:43Z,2021-04-08T14:28:50Z,NA,NA,1,4,1,1,4,1,2,1,4,1,3,5,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
XVhhSnChubEdJbq280EmKWIcxKsd9TURPYxZT6tEN2_6tGL6tex8YwbTTjhLtP4f,2021-04-08T16:03:52Z,2021-04-08T16:03:52Z,2021-04-08T16:02:04Z,NA,NA,1,5,1,1,3,1,2,1,5,1,2,3,2,1,2,3,1,1,1,1,0,0,2,1,1,1,3,1,2,1
VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0,2021-04-08T16:05:10Z,2021-04-08T16:05:10Z,2021-04-08T16:03:34Z,NA,NA,1,6,1,1,4,1,1,1,3,1,3,5,2,1,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-08T16:08:17Z,2021-04-08T16:08:17Z,2021-04-08T16:04:04Z,NA,NA,1,2,3,3,5,1,3,1,3,3,4,4,3,3,3,2,1,1,1,1,0,1,3,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-08T16:06:11Z,2021-04-08T16:06:11Z,2021-04-08T16:04:46Z,NA,NA,1,6,1,1,5,1,1,1,5,1,5,6,1,1,1,4,1,3,2,1,0,0,1,1,1,1,1,1,1,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T16:07:16Z,2021-04-08T16:07:16Z,2021-04-08T16:05:34Z,NA,NA,1,5,1,1,4,1,1,1,5,1,4,4,3,2,2,3,3,3,2,1,0,0,1,1,1,1,1,1,1,1
w0hfwYzkzjbPcmrXZVdt7arAQiBibh1BHY6Nxvjr2073owzB8lZrA9aqNIQSwc_m,2021-04-08T16:14:43Z,2021-04-08T16:14:43Z,2021-04-08T16:06:19Z,7,6,1,6,1,1,6,1,1,1,6,1,5,7,4,4,3,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1
vAGcqK6DhBo4FtHxf5f4b1nG764HSEPjSIt8fVgEec5ny__LcCYO3rdVVwBSaCvu,2021-04-08T16:16:10Z,2021-04-08T16:16:10Z,2021-04-08T16:08:28Z,NA,NA,3,5,1,2,3,1,4,1,3,4,3,5,1,1,2,4,3,1,4,1,0,1,4,2,1,4,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T16:26:38Z,2021-04-08T16:26:38Z,2021-04-08T16:25:39Z,NA,NA,1,5,1,2,6,1,3,1,5,1,6,7,1,1,1,5,1,1,1,1,0,1,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-08T18:10:02Z,2021-04-08T18:10:02Z,2021-04-08T18:06:56Z,NA,NA,1,5,1,1,3,1,2,1,3,1,3,5,1,1,1,5,4,1,2,3,0,1,1,1,1,1,1,1,1,1
Lwo0hnhY5nIpzlxu1NB8oDjydpi5S3BlB7n1rfDfGQ60GAbnLuix5B5cm7sb2_Yn,2021-04-08T18:09:57Z,2021-04-08T18:09:57Z,2021-04-08T18:08:01Z,NA,NA,1,2,1,1,3,2,2,1,3,1,2,4,3,3,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-08T18:15:49Z,2021-04-08T18:15:49Z,2021-04-08T18:14:19Z,NA,NA,1,4,1,3,2,1,3,1,3,2,3,4,3,2,3,2,1,1,1,2,0,0,1,1,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T18:17:59Z,2021-04-08T18:17:59Z,2021-04-08T18:17:00Z,NA,NA,1,4,1,2,6,1,2,1,6,1,6,6,2,1,1,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu,2021-04-08T18:28:59Z,2021-04-08T18:28:59Z,2021-04-08T18:27:46Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,3,3,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7,2021-04-08T18:33:27Z,2021-04-08T18:33:27Z,2021-04-08T18:30:54Z,NA,NA,4,3,4,4,2,3,5,2,3,4,3,3,2,2,2,4,4,3,1,4,0,1,1,1,1,1,2,1,1,1
w0hfwYzkzjbPcmrXZVdt7arAQiBibh1BHY6Nxvjr2073owzB8lZrA9aqNIQSwc_m,2021-04-08T18:41:54Z,2021-04-08T18:41:54Z,2021-04-08T18:34:27Z,NA,NA,1,1,1,1,6,1,1,1,6,1,6,7,3,4,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
vAGcqK6DhBo4FtHxf5f4b1nG764HSEPjSIt8fVgEec5ny__LcCYO3rdVVwBSaCvu,2021-04-08T18:39:30Z,2021-04-08T18:39:30Z,2021-04-08T18:37:22Z,NA,NA,2,5,1,2,5,2,4,2,4,2,5,4,3,4,2,3,1,1,3,1,0,0,1,1,1,2,1,1,1,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T18:52:18Z,2021-04-08T18:52:18Z,2021-04-08T18:38:39Z,NA,NA,1,5,1,1,4,1,1,1,4,1,5,6,1,1,1,3,1,1,1,1,0,0,1,2,1,1,1,1,1,1
rhbsBXckPRHg9dYDA7SlUTZFhoc4har9YxvHDJhr-tpNcfmGBRpTVf6TyBH6lyNb,2021-04-08T18:44:02Z,2021-04-08T18:44:02Z,2021-04-08T18:41:46Z,NA,NA,3,4,2,3,4,3,5,1,3,2,3,4,1,1,1,4,1,1,1,3,0,0,1,2,1,1,1,1,1,1
XVhhSnChubEdJbq280EmKWIcxKsd9TURPYxZT6tEN2_6tGL6tex8YwbTTjhLtP4f,2021-04-08T20:05:40Z,2021-04-08T20:05:40Z,2021-04-08T20:03:45Z,NA,NA,2,6,1,1,2,1,2,1,6,1,2,6,5,4,4,2,2,2,1,1,0,0,1,1,1,1,1,1,1,1
VKAjrfNg3c08384dXBx96YAnUvA-IKwtfrlAqIsOO1JBKvuvduqQeSt5qtgGzYm0,2021-04-08T20:05:48Z,2021-04-08T20:05:48Z,2021-04-08T20:04:47Z,NA,NA,1,6,1,1,5,1,1,1,5,1,5,5,4,5,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
fQvVu1qJBDSarUCY1zxLPvexZA6p6o-muUKSvNkU7uYQklL_f_f_HyY_khqBE2Um,2021-04-08T20:13:08Z,2021-04-08T20:13:08Z,2021-04-08T20:11:08Z,NA,NA,1,4,1,2,3,1,1,1,4,3,4,4,4,5,5,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
PWPa_g8Cymd_c1oc2tlhAToB-n5iP-KdlEnbB4YVrttH_F6WqMGlS7UxtyO8E_xz,2021-04-08T20:14:17Z,2021-04-08T20:14:17Z,2021-04-08T20:12:14Z,NA,NA,1,6,1,1,4,1,1,1,4,1,5,6,1,1,2,1,3,1,1,1,0,0,1,1,1,1,1,1,1,1
w0hfwYzkzjbPcmrXZVdt7arAQiBibh1BHY6Nxvjr2073owzB8lZrA9aqNIQSwc_m,2021-04-08T20:15:41Z,2021-04-08T20:15:41Z,2021-04-08T20:13:04Z,NA,NA,1,6,1,1,6,1,1,1,6,1,4,7,1,1,1,3,1,2,2,2,0,0,1,1,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T20:16:00Z,2021-04-08T20:16:00Z,2021-04-08T20:14:29Z,NA,NA,1,6,1,1,6,1,1,1,6,1,6,7,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T20:19:49Z,2021-04-08T20:19:49Z,2021-04-08T20:17:53Z,NA,NA,1,6,1,1,5,1,1,1,5,1,3,7,3,4,4,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
n7hWAnO2e_qVxSi3ROnybEUIuZNNOhSNYxFhxsLNb6zBsGnGZznjxwE6Pi-B58Bu,2021-04-08T20:22:04Z,2021-04-08T20:22:04Z,2021-04-08T20:20:49Z,NA,NA,1,6,1,1,5,1,1,1,6,1,5,7,1,1,1,1,2,1,2,1,0,0,1,1,1,1,1,1,1,1
g_rgYF2Ox-tRsNVrzExme1UNo8r9oJjVVQZrAJkbJRcQS-xAHtGDlEwwa_jCKx4j,2021-04-08T20:31:23Z,2021-04-08T20:31:23Z,2021-04-08T20:26:28Z,NA,NA,1,6,1,1,5,1,1,1,5,1,5,7,1,1,2,4,3,3,1,1,1,0,1,1,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-08T20:31:58Z,2021-04-08T20:31:58Z,2021-04-08T20:27:50Z,NA,NA,1,4,1,1,4,1,3,1,4,1,4,4,2,2,2,3,3,4,2,3,1,0,1,1,1,1,1,1,1,1
FHmsCyDsOILt33MManJfOsg2LTIZhXA2r771JQQ0aTEVr9VQmx1eCADihsqM2BCM,2021-04-08T20:42:33Z,2021-04-08T20:42:33Z,2021-04-08T20:40:38Z,NA,NA,1,6,1,1,5,1,1,1,5,1,5,7,1,1,2,2,1,2,1,1,0,0,1,1,1,1,1,1,1,1
xogW899PjeDNDPa62GnUhsyeCX14KFSaSIu0wZkUzX_4nWDwQZNCIVtdanywnG3z,2021-04-08T22:02:39Z,2021-04-08T22:02:39Z,2021-04-08T22:00:27Z,NA,NA,1,6,1,1,4,1,1,1,4,1,4,7,1,2,2,4,3,1,4,3,0,0,1,1,1,1,1,1,1,1
8Eq98bVUmrt-P7KCHAb-u792mWTJWVhp4LVaAXknGQf8CO65AXtix-Vb248GY1BN,2021-04-08T22:04:13Z,2021-04-08T22:04:13Z,2021-04-08T22:00:55Z,NA,NA,1,5,1,1,4,1,3,1,4,1,2,5,1,1,2,4,3,1,1,3,0,0,1,1,1,1,1,1,1,1
V9wWYb57TtZ4x3k1Na-eTT5pn_j7Ttrb_Z_q14a4uP64rKcUXA92FswWMhsXdgKf,2021-04-08T22:06:59Z,2021-04-08T22:06:59Z,2021-04-08T22:05:20Z,NA,NA,1,6,1,2,6,1,2,4,5,1,6,5,1,1,1,5,3,4,4,2,0,0,1,1,1,2,2,1,1,1
XVhhSnChubEdJbq280EmKWIcxKsd9TURPYxZT6tEN2_6tGL6tex8YwbTTjhLtP4f,2021-04-08T22:08:14Z,2021-04-08T22:08:14Z,2021-04-08T22:06:40Z,NA,NA,1,6,1,1,4,1,1,1,5,1,3,7,2,1,2,4,2,4,3,1,2,0,1,1,1,1,1,1,1,1
w0hfwYzkzjbPcmrXZVdt7arAQiBibh1BHY6Nxvjr2073owzB8lZrA9aqNIQSwc_m,2021-04-08T22:10:08Z,2021-04-08T22:10:08Z,2021-04-08T22:07:14Z,NA,NA,1,6,1,1,5,1,1,1,6,1,4,7,1,1,1,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1
LEbO9m3R6oxlv1Lg8kUmd776E-eUVLmauJ8DQH32tXBt6CHh1XfOIVXAfYlkPBI7,2021-04-08T22:18:20Z,2021-04-08T22:18:20Z,2021-04-08T22:15:52Z,NA,NA,3,4,3,1,1,2,4,3,2,2,2,5,3,2,3,2,1,1,1,1,0,0,1,1,1,1,1,1,1,1
