"id_esm","edu","gender","age","city","start_date","day","beep","nback_dprime","gonogo_dprime","gonogo_dprime_centered","nback_dprime_centered","event_pleasantness","event_unpleasantness","event_pleasantness_centered","event_unpleasantness_centered","sad","calm","cheerful","angry","sad_mean_grand_centered","calm_mean_grand_centered","cheerful_mean_grand_centered","angry_mean_grand_centered","event_unpleasantness_mean_grand_centered","gonogo_dprime_mean_grand_centered","nback_dprime_mean_grand_centered","gonogo_corr_rt_median_mean_grand_centered","nback_corr_rt_median_mean_grand_centered","stressor_sum_mean_grand_centered","cerq_self_blame","cerq_acceptance","cerq_rumination","cerq_attention","cerq_plan","cerq_reappraisal","cerq_new_perspective","cerq_catastrophize","cerq_blame_others","mss_neg","mss_pos","mss_dis","mzq_refuse_reflection","mzq_emotional_awareness","mzq_psychic_equivalence","mzq_regulate_affect","mzq_sum"
2,5,"Female",66,3,"2021-04-13",1,3,1.02964479619883,0.603283382067661,-0.123942003973969,-1.01911978223825,6,2,-0.622047244094488,0.622047244094488,1,5,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",1,7,0.827661721619575,0.449465479632697,-0.277759906408933,-1.22110285681751,7,1,0.377952755905512,-0.377952755905512,1,5,4,5,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",2,6,0.982149830798314,0.929965990050673,0.202740604009044,-1.06661474763877,7,1,0.377952755905512,-0.377952755905512,1,6,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",2,7,0.852762699265003,0.467347623630942,-0.259877762410687,-1.19600187917208,7,1,0.377952755905512,-0.377952755905512,1,6,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",3,2,1.20183341744578,0.433621496030128,-0.293603890011502,-0.846931160991303,7,1,0.377952755905512,-0.377952755905512,1,6,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",3,3,NA,1.21595356111787,0.488728175076237,NA,7,1,0.377952755905512,-0.377952755905512,1,6,5,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",3,4,1.35348244878745,0.480500510417977,-0.246724875623653,-0.695282129649633,7,1,0.377952755905512,-0.377952755905512,1,6,5,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",3,5,NA,0.259952549423465,-0.467272836618165,NA,6,2,-0.622047244094488,0.622047244094488,1,6,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",4,5,3.61290610654663,1.08378389248564,0.356558506444008,1.56414152810955,7,1,0.377952755905512,-0.377952755905512,1,6,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",4,7,1.02964479619883,-0.480500510417977,-1.20772589645961,-1.01911978223825,7,1,0.377952755905512,-0.377952755905512,1,5,4,2,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",5,1,1.36688137343871,1.21595356111787,0.488728175076237,-0.681883204998366,7,1,0.377952755905512,-0.377952755905512,1,5,4,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
2,5,"Female",66,3,"2021-04-13",5,4,1.84128559209629,0.740453059841442,0.013227673799812,-0.20747898634079,7,1,0.377952755905512,-0.377952755905512,1,6,5,1,-0.647543912829512,1.59174635759353,0.919629510047192,-0.252504835502398,-2.0601184114034,-0.685767695435046,0.305572430638232,0.0132041723599546,0.100609737447846,1.52090820604972,12,9,13,14,9,15,18,10,9,2,0,0,9,7,7,8,22
